Name,Canopy,Carbon,Height
Betula pendula,3.1,75.9,6.0
Betula pendula,3.1,75.9,6.0
Betula pendula,3.1,75.9,6.0
Betula pendula,3.1,75.9,6.0
Betula pendula,3.1,75.9,6.0
Betula pendula,3.1,75.9,6.0
Betula pendula,3.1,75.9,6.0
Betula pendula,3.1,75.9,6.0
Betula pendula,3.1,75.9,6.0
Betula pendula,3.1,154.3,6.0
Celtis australis,28.3,74.8,6.0
Celtis australis,28.3,74.8,6.0
Celtis australis,28.3,42.0,6.0
Celtis australis,28.3,42.0,6.0
Celtis australis,28.3,42.0,6.0
Celtis australis,28.3,42.0,6.0
Celtis australis,28.3,42.0,6.0
Celtis australis,28.3,42.0,6.0
Celtis australis,28.3,42.0,6.0
Juglans nigra,28.3,202.3,5.0
Juglans nigra,28.3,202.3,5.0
Liriodendron tulipifera,7.1,59.3,5.0
Tilia x europaea,3.1,79.0,3.0
Fagus sylvatica,12.6,208.9,6.0
Populus nigra,12.6,1037.1,16.0
Fagus sylvatica,12.6,208.9,6.0
Fagus sylvatica,12.6,208.9,6.0
Fagus sylvatica,12.6,208.9,6.0
Fagus sylvatica,12.6,208.9,6.0
Fraxinus americana,12.6,170.6,6.0
Fagus sylvatica,12.6,208.9,6.0
Quercus robur,12.6,102.7,5.0
Prunus cerasifera,12.6,89.0,5.0
Carpinus betulus,12.6,91.4,5.0
Prunus cerasifera,12.6,89.0,5.0
Salix babylonica,78.5,4043.2,6.0
Carpinus betulus,12.6,91.4,5.0
Prunus cerasifera,12.6,89.0,5.0
Salix alba,28.3,342.3,8.0
Quercus robur,12.6,102.7,5.0
Prunus cerasifera,12.6,89.0,5.0
Juglans nigra,12.6,42.9,5.0
Celtis australis,12.6,23.9,5.0
Celtis australis,12.6,23.9,5.0
Celtis australis,12.6,23.9,5.0
Celtis australis,12.6,23.9,5.0
Celtis australis,12.6,23.9,5.0
Celtis australis,12.6,23.9,5.0
Celtis australis,12.6,23.9,5.0
Celtis australis,12.6,23.9,5.0
Carpinus betulus,7.1,91.4,4.0
Carpinus betulus,7.1,91.4,4.0
Carpinus betulus,7.1,91.4,4.0
Carpinus betulus,7.1,91.4,4.0
Carpinus betulus,7.1,91.4,4.0
Carpinus betulus,7.1,91.4,4.0
Carpinus betulus,7.1,91.4,4.0
Carpinus betulus,7.1,91.4,4.0
Carpinus betulus,7.1,91.4,4.0
Carpinus betulus,7.1,91.4,4.0
Carpinus betulus,7.1,91.4,4.0
Carpinus betulus,7.1,91.4,4.0
Carpinus betulus,7.1,91.4,4.0
Fagus sylvatica,0.8,24.8,3.0
Fagus sylvatica,0.8,24.8,3.0
Fagus sylvatica,0.8,24.8,3.0
Fagus sylvatica,19.6,295.2,5.0
Fagus sylvatica,19.6,295.2,5.0
Fagus sylvatica,19.6,295.2,5.0
Fagus sylvatica,19.6,295.2,5.0
Prunus,3.1,68.0,3.0
Prunus,3.1,68.0,3.0
Prunus,3.1,68.0,3.0
Pinus nigra,12.6,220.4,11.0
Pinus nigra,12.6,220.8,11.0
Pinus nigra,12.6,220.8,11.0
Pinus nigra,12.6,340.1,11.0
Pinus nigra,12.6,577.3,11.0
Pinus nigra,12.6,220.3,11.0
Pinus nigra,12.6,149.8,11.0
Pinus nigra,12.6,149.5,11.0
Pinus nigra,12.6,195.4,11.0
Pinus nigra,12.6,490.4,11.0
Pinus nigra,12.6,183.2,11.0
Pinus nigra,12.6,411.8,11.0
Pinus nigra,12.6,195.4,11.0
Pinus nigra,12.6,195.1,11.0
Pinus nigra,12.6,195.0,11.0
Pinus nigra,12.6,307.5,11.0
Pinus nigra,12.6,307.9,11.0
Pinus nigra,12.6,119.7,11.0
Picea abies,12.6,190.8,11.0
Picea abies,12.6,190.6,11.0
Picea abies,12.6,190.4,11.0
Picea abies,12.6,190.4,11.0
Picea abies,12.6,190.6,11.0
Pinus nigra,12.6,207.6,11.0
Pinus nigra,12.6,207.6,11.0
Cedrus deodara,19.6,454.3,10.0
Cedrus deodara,19.6,343.7,15.0
Quercus robur,95.0,523.8,10.0
Abies alba,50.3,472.5,16.0
Picea abies,50.3,886.6,16.0
Picea abies,50.3,383.8,16.0
Fagus,3.1,167.8,6.0
Celtis australis,19.6,44.9,4.0
Celtis australis,19.6,74.8,4.0
Celtis australis,19.6,74.8,4.0
Celtis australis,19.6,102.2,4.0
Celtis australis,19.6,102.2,4.0
Celtis australis,19.6,102.2,4.0
Celtis australis,19.6,102.2,4.0
Cercis siliquastrum,19.6,104.7,5.0
Cercis siliquastrum,19.6,54.7,5.0
Cercis siliquastrum,19.6,54.7,5.0
Cercis siliquastrum,19.6,54.7,5.0
Cercis siliquastrum,19.6,137.3,5.0
Malus floribunda,7.1,80.3,4.0
Malus floribunda,7.1,80.3,4.0
Malus floribunda,7.1,80.3,4.0
Malus floribunda,7.1,80.3,4.0
Malus floribunda,7.1,80.3,4.0
Malus floribunda,7.1,80.3,4.0
Fagus,7.1,167.8,4.0
Picea glauca,3.1,107.9,3.0
Platanus x hispanica,3.1,45.3,3.0
Catalpa bignonioides,19.6,189.7,6.0
Tilia x europaea,19.6,371.7,5.0
Tilia x europaea,19.6,371.7,5.0
Celtis australis,19.6,74.8,5.0
Tilia x europaea,19.6,142.9,5.0
Celtis australis,19.6,51.0,5.0
Catalpa bignonioides,19.6,189.7,6.0
Quercus petraea,19.6,263.1,5.0
Celtis australis,3.1,19.6,5.0
Acer platanoides,19.6,224.1,5.0
Sophora japonica,38.5,233.9,6.0
Liriodendron tulipifera,7.1,67.6,5.0
Quercus robur,0.8,102.7,4.0
Quercus robur,0.8,102.7,4.0
Quercus robur,0.8,102.7,4.0
Betula pendula,12.6,188.0,5.0
Betula pendula,7.1,17.8,5.0
Ostrya carpinifolia,7.1,209.2,5.0
Quercus robur,7.1,196.1,5.0
Cedrus deodara,78.5,669.3,9.0
Cupressus sempervirens,0.8,103.2,5.0
Quercus robur,7.1,102.7,5.0
Quercus robur,7.1,102.7,5.0
Quercus robur,7.1,102.7,5.0
Quercus robur,7.1,102.7,5.0
Quercus robur,7.1,102.7,5.0
Quercus robur,7.1,102.7,5.0
Quercus robur,7.1,102.7,5.0
Quercus robur,7.1,102.7,5.0
Tilia cordata,7.1,60.0,5.0
Tilia cordata,7.1,60.0,5.0
Fagus sylvatica,7.1,272.0,5.0
Fagus sylvatica,7.1,272.0,5.0
Fagus sylvatica,7.1,272.0,5.0
Celtis australis,7.1,86.1,5.0
Celtis australis,7.1,86.1,5.0
Celtis australis,7.1,86.1,5.0
Aesculus hippocastanum,7.1,427.1,5.0
Prunus cerasifera,7.1,784.4,5.0
Prunus cerasifera,7.1,784.4,5.0
Picea abies,7.1,160.9,5.0
Picea abies,7.1,160.9,5.0
Prunus cerasifera,7.1,784.4,5.0
Pinus nigra,19.6,277.9,7.0
Pinus nigra,19.6,277.2,7.0
Pinus nigra,19.6,277.7,7.0
Prunus cerasifera,7.1,784.4,5.0
Prunus cerasifera,7.1,784.4,5.0
Prunus cerasifera,7.1,784.4,5.0
Prunus cerasifera,7.1,784.4,5.0
Prunus cerasifera,7.1,784.4,5.0
Acer palmatum,12.6,199.3,10.0
Acer palmatum,12.6,169.5,10.0
Acer palmatum,12.6,106.5,10.0
Acer palmatum,12.6,106.5,10.0
Acer palmatum,12.6,106.5,10.0
Acer palmatum,12.6,106.5,10.0
Acer palmatum,12.6,106.5,10.0
Acer palmatum,12.6,106.5,10.0
Acer palmatum,12.6,106.5,10.0
Acer palmatum,12.6,106.5,10.0
Acer palmatum,12.6,106.5,10.0
Acer palmatum,12.6,106.5,10.0
Cedrus deodara,63.6,866.6,17.0
Liriodendron tulipifera,7.1,96.3,6.0
Liriodendron tulipifera,7.1,96.3,6.0
Tilia x europaea,7.1,108.2,6.0
Tilia x europaea,7.1,108.2,6.0
Liriodendron tulipifera,7.1,96.3,6.0
Fagus,7.1,267.5,6.0
Maclura pomifera,3.1,48.4,3.0
Maclura pomifera,3.1,48.4,3.0
Cornus mas,7.1,70.5,4.0
Quercus robur,7.1,63.0,4.0
Parrotia persica,0.8,20.2,3.0
Parrotia persica,0.8,20.2,3.0
Parrotia persica,0.8,20.2,3.0
Parrotia persica,0.8,20.2,3.0
Parrotia persica,0.8,20.2,3.0
Prunus avium,7.1,260.9,4.0
Prunus avium,7.1,260.9,4.0
Prunus avium,7.1,260.9,4.0
Prunus avium,7.1,260.9,4.0
Prunus avium,7.1,260.9,4.0
Prunus avium,7.1,260.9,4.0
Prunus avium,7.1,260.9,4.0
Prunus avium,7.1,260.9,4.0
Prunus avium,7.1,260.9,4.0
Prunus avium,7.1,260.9,4.0
Prunus avium,7.1,260.9,4.0
Juglans nigra,7.1,125.8,4.0
Malus floribunda,7.1,80.3,4.0
Malus floribunda,7.1,80.3,4.0
Malus floribunda,7.1,80.3,4.0
Malus floribunda,7.1,80.3,4.0
Malus floribunda,7.1,80.3,4.0
Malus floribunda,7.1,80.3,4.0
Populus nigra,7.1,333.7,11.0
Populus nigra,12.6,7500.0,16.0
Alnus incana,38.5,141.6,9.0
Alnus incana,50.3,513.8,11.0
Cedrus libani,201.1,7500.0,26.0
Cedrus libani,201.1,7500.0,26.0
Cedrus libani,201.1,7500.0,26.0
Taxus baccata,19.6,1182.2,6.0
Cedrus atlantica,201.1,2339.5,21.0
Aesculus hippocastanum,19.6,431.6,6.0
Robinia pseudoacacia,28.3,3206.7,8.0
Taxus baccata,63.6,1550.3,11.0
Taxus baccata,50.3,1110.7,9.0
Cedrus atlantica,50.3,2049.4,21.0
Magnolia grandiflora,50.3,437.9,9.0
Ulmus glabra,50.3,6448.9,20.0
Ulmus glabra,153.9,7500.0,20.0
Cedrus deodara,201.1,2956.2,26.0
Taxus baccata,19.6,411.0,16.0
Taxus baccata,78.5,4531.8,16.0
Cedrus deodara,63.6,2338.4,23.0
Acer pseudoplatanus,28.3,489.6,6.0
Quercus petraea,63.6,1436.9,16.0
Fagus sylvatica,113.1,7500.0,23.0
Platanus x hispanica,78.5,7500.0,21.0
Platanus x hispanica,254.5,7500.0,24.0
Platanus x hispanica,201.1,7500.0,26.0
Cedrus deodara,38.5,1396.3,23.0
Liriodendron tulipifera,28.3,1329.5,21.0
Aesculus hippocastanum,38.5,215.3,10.0
Aesculus hippocastanum,38.5,296.3,10.0
Aesculus hippocastanum,38.5,1104.1,10.0
Quercus robur,78.5,498.6,15.0
Pinus strobus,28.3,898.9,19.0
Quercus petraea,19.6,126.3,12.0
Populus nigra,3.1,1805.1,18.0
Taxodium distichum,28.3,893.6,16.0
Acer pseudoplatanus,19.6,526.7,14.0
Acer pseudoplatanus,19.6,526.7,14.0
Acer pseudoplatanus,19.6,541.6,16.0
Acer pseudoplatanus,19.6,806.3,16.0
Acer negundo,28.3,1922.2,10.0
Platanus x hispanica,78.5,7500.0,16.0
Platanus x hispanica,113.1,5640.1,16.0
Ulmus minor,50.3,6695.2,18.0
Tilia x europaea,63.6,7220.8,20.0
Picea abies,28.3,1022.5,15.0
Picea abies,7.1,175.0,8.0
Cedrus atlantica,28.3,611.5,13.0
Cedrus atlantica,28.3,974.5,16.0
Fagus sylvatica,95.0,1308.4,17.0
Magnolia grandiflora,12.6,402.8,10.0
Ulmus glabra,38.5,519.8,8.0
Fagus sylvatica,113.1,5058.2,21.0
Aesculus hippocastanum,113.1,4532.7,17.0
Cedrus atlantica,50.3,1575.7,19.0
Taxus baccata,28.3,182.7,11.0
Platanus x hispanica,63.6,4982.8,21.0
Picea abies,28.3,1431.4,21.0
Ulmus minor,19.6,945.1,12.0
Cedrus deodara,38.5,2018.0,19.0
Diospyros lotus,12.6,1025.1,8.0
Diospyros lotus,19.6,915.4,9.0
Diospyros lotus,19.6,915.4,10.0
Acer pseudoplatanus,28.3,1415.8,10.0
Acer pseudoplatanus,28.3,765.3,12.0
Diospyros lotus,28.3,222.6,11.0
Acer pseudoplatanus,28.3,953.4,12.0
Pinus nigra,19.6,172.5,11.0
Acer pseudoplatanus,19.6,569.6,12.0
Acer pseudoplatanus,7.1,234.6,8.0
Platanus x hispanica,78.5,7083.7,18.0
Fagus sylvatica,28.3,661.5,13.0
Fagus sylvatica,28.3,1479.3,13.0
Ulmus glabra,78.5,4681.5,21.0
Platanus x hispanica,176.7,7500.0,27.0
Liriodendron tulipifera,63.6,2545.1,24.0
Taxus baccata,19.6,170.6,6.0
Robinia pseudoacacia,28.3,987.8,16.0
Acer pseudoplatanus,28.3,1286.5,14.0
Catalpa bignonioides,38.5,296.1,8.0
Alnus incana,38.5,289.0,9.0
Alnus incana,38.5,513.8,7.0
Populus nigra,3.1,913.1,17.0
Ligustrum lucidum,19.6,991.8,9.0
Taxus baccata,19.6,455.3,6.0
Taxus baccata,19.6,157.7,6.0
Taxus baccata,19.6,157.6,6.0
Taxus baccata,19.6,712.1,6.0
Acer pseudoplatanus,28.3,848.9,13.0
Taxus baccata,19.6,183.8,6.0
Populus nigra,78.5,6954.9,21.0
Populus nigra,63.6,4690.7,21.0
Acer pseudoplatanus,12.6,271.9,8.0
Acer pseudoplatanus,12.6,271.9,8.0
Populus nigra,63.6,4076.3,21.0
Populus nigra,63.6,4907.4,21.0
Acer pseudoplatanus,12.6,234.6,8.0
Acer pseudoplatanus,12.6,379.2,8.0
Catalpa bignonioides,12.6,240.5,7.0
Taxus baccata,12.6,171.6,7.0
Acer pseudoplatanus,12.6,544.0,9.0
Cedrus deodara,50.3,1768.8,17.0
Cedrus libani,95.0,3953.8,14.0
Ginkgo biloba,12.6,229.2,8.0
Ginkgo biloba,50.3,991.5,14.0
Ginkgo biloba,12.6,564.3,11.0
Populus nigra,254.5,7500.0,24.0
Platanus x hispanica,38.5,4369.9,25.0
Acer pseudoplatanus,38.5,892.4,17.0
Taxodium distichum,12.6,128.3,6.0
Taxus baccata,63.6,428.8,18.0
Pinus nigra,12.6,645.7,14.0
Pinus strobus,19.6,896.9,19.0
Populus nigra,7.1,2841.4,11.0
Populus nigra,7.1,3251.4,11.0
Aesculus hippocastanum,0.8,3.2,3.0
Aesculus hippocastanum,0.8,3.2,3.0
Aesculus hippocastanum,0.8,3.2,3.0
Aesculus hippocastanum,0.8,3.2,3.0
Aesculus hippocastanum,38.5,1096.5,9.0
Aesculus hippocastanum,38.5,867.7,9.0
Aesculus hippocastanum,0.8,25.4,3.0
Aesculus hippocastanum,0.8,25.4,3.0
Aesculus hippocastanum,0.8,25.4,3.0
Aesculus hippocastanum,0.8,25.4,3.0
Platanus x hispanica,227.0,7500.0,20.0
Ulmus glabra,19.6,335.7,11.0
Ulmus glabra,19.6,335.7,11.0
Platanus x hispanica,227.0,7500.0,20.0
Ostrya carpinifolia,28.3,1751.8,8.0
Ulmus glabra,78.5,1127.5,12.0
Platanus x hispanica,227.0,7500.0,20.0
Taxus baccata,78.5,701.9,11.0
Taxus baccata,78.5,705.3,11.0
Ligustrum lucidum,50.3,590.1,9.0
Taxus baccata,78.5,193.1,11.0
Platanus x hispanica,254.5,7500.0,26.0
Ligustrum lucidum,50.3,590.1,9.0
Liquidambar styraciflua,50.3,225.0,9.0
Alnus incana,28.3,109.9,7.0
Betula pendula,7.1,27.9,4.0
Quercus petraea,7.1,91.9,4.0
Tilia x europaea,28.3,1175.9,14.0
Quercus ilex,28.3,243.9,10.0
Liquidambar styraciflua,12.6,123.3,13.0
Tilia x europaea,78.5,4135.2,18.0
Ginkgo biloba,50.3,564.3,16.0
Aesculus hippocastanum,50.3,2850.4,15.0
Aesculus hippocastanum,50.3,2850.4,15.0
Aesculus hippocastanum,50.3,2863.8,16.0
Sophora japonica,19.6,516.0,11.0
Sophora japonica,38.5,516.0,11.0
Liquidambar styraciflua,12.6,103.4,6.0
Liquidambar styraciflua,12.6,157.2,9.0
Ginkgo biloba,12.6,89.9,9.0
Liquidambar styraciflua,12.6,145.4,7.0
Liquidambar styraciflua,12.6,169.6,7.0
Liquidambar styraciflua,12.6,145.4,9.0
Liquidambar styraciflua,12.6,169.6,9.0
Populus nigra,50.3,7500.0,23.0
Ulmus glabra,28.3,1770.1,12.0
Acer campestre,78.5,1879.7,10.0
Platanus x hispanica,19.6,268.1,8.0
Platanus x hispanica,78.5,7500.0,25.0
Platanus x hispanica,78.5,7500.0,25.0
Platanus x hispanica,28.3,630.4,10.0
Platanus x hispanica,19.6,245.9,10.0
Liquidambar styraciflua,7.1,103.4,8.0
Platanus x hispanica,227.0,7500.0,27.0
Liquidambar styraciflua,7.1,85.6,7.0
Tilia x europaea,113.1,7500.0,14.0
Tilia x europaea,19.6,142.9,6.0
Tilia x europaea,50.3,1743.5,13.0
Tilia x europaea,12.6,10.7,4.0
Sophora japonica,95.0,306.6,10.0
Sophora japonica,38.5,233.9,9.0
Sophora japonica,50.3,101.3,9.0
Sophora japonica,50.3,202.0,9.0
Quercus petraea,38.5,102.7,6.0
Picea abies,12.6,463.4,9.0
Quercus robur,78.5,549.5,9.0
Picea abies,0.8,71.8,4.0
Tilia x europaea,78.5,1305.8,9.0
Prunus avium,7.1,89.0,4.0
Prunus avium,7.1,89.0,4.0
Prunus avium,7.1,89.0,4.0
Prunus avium,7.1,89.0,4.0
Tilia x europaea,50.3,995.5,9.0
Tilia x europaea,50.3,995.5,9.0
Acer pseudoplatanus,19.6,147.5,6.0
Acer pseudoplatanus,19.6,147.5,6.0
Quercus rubra,19.6,147.2,6.0
Fagus sylvatica,12.6,124.3,5.0
Fagus sylvatica,12.6,124.3,5.0
Fagus sylvatica,12.6,124.3,5.0
Fagus sylvatica,12.6,124.3,5.0
Fagus sylvatica,12.6,124.3,5.0
Fagus sylvatica,12.6,124.3,5.0
Fagus sylvatica,12.6,124.3,5.0
Fagus sylvatica,12.6,124.3,5.0
Fagus sylvatica,12.6,124.3,5.0
Fagus sylvatica,12.6,124.3,5.0
Fagus sylvatica,12.6,124.3,5.0
Fagus sylvatica,12.6,124.3,5.0
Fagus sylvatica,12.6,124.3,5.0
Fagus sylvatica,12.6,124.3,5.0
Fagus sylvatica,12.6,124.3,5.0
Fagus sylvatica,12.6,124.3,5.0
Acer palmatum,50.3,708.8,9.0
Populus alba,38.5,1415.1,11.0
Populus alba,38.5,1990.0,11.0
Populus alba,38.5,1314.0,11.0
Prunus avium,28.3,179.3,5.0
Prunus avium,28.3,179.3,5.0
Prunus avium,3.1,12.3,3.0
Tilia x europaea,28.3,310.0,5.0
Tilia x europaea,28.3,310.0,5.0
Tilia x europaea,28.3,405.0,5.0
Malus floribunda,3.1,51.4,3.0
Malus floribunda,3.1,51.4,3.0
Tilia x europaea,3.1,93.0,4.0
Tilia x europaea,19.6,229.4,5.0
Tilia x europaea,19.6,310.0,5.0
Tilia x europaea,19.6,310.0,5.0
Tilia x europaea,19.6,440.0,5.0
Tilia x europaea,19.6,405.0,5.0
Tilia x europaea,19.6,405.0,5.0
Tilia x europaea,19.6,640.2,5.0
Tilia x europaea,19.6,281.6,5.0
Tilia x europaea,19.6,832.2,5.0
Betula pendula,3.1,75.9,7.0
Betula pendula,3.1,75.9,7.0
Celtis australis,38.5,210.2,14.0
Celtis australis,38.5,210.2,14.0
Pinus nigra,12.6,291.2,15.0
Cedrus libani,78.5,3122.1,21.0
Cedrus libani,78.5,3119.6,21.0
Cedrus libani,78.5,3122.1,21.0
Cedrus libani,78.5,3114.6,21.0
Cedrus libani,78.5,3119.6,21.0
Acer pseudoplatanus,12.6,134.2,6.0
Acer pseudoplatanus,12.6,134.2,6.0
Acer pseudoplatanus,12.6,134.2,6.0
Acer pseudoplatanus,12.6,342.8,6.0
Acer pseudoplatanus,12.6,224.9,6.0
Acer pseudoplatanus,12.6,224.9,6.0
Acer pseudoplatanus,12.6,87.9,6.0
Ulmus minor,28.3,492.3,9.0
Acer pseudoplatanus,12.6,224.9,6.0
Acer pseudoplatanus,12.6,109.7,6.0
Fraxinus excelsior,12.6,90.9,6.0
Acer pseudoplatanus,12.6,134.2,6.0
Fraxinus excelsior,12.6,90.9,6.0
Alnus incana,12.6,35.4,8.0
Alnus incana,12.6,35.4,8.0
Alnus incana,12.6,35.4,8.0
Acer pseudoplatanus,12.6,134.2,6.0
Fraxinus excelsior,12.6,111.3,6.0
Acer pseudoplatanus,12.6,224.9,6.0
Alnus incana,12.6,35.4,8.0
Alnus incana,12.6,35.4,8.0
Fraxinus excelsior,12.6,186.8,6.0
Tilia x europaea,7.1,124.9,4.0
Tilia x europaea,7.1,124.9,4.0
Tilia x europaea,7.1,124.9,4.0
Platanus x hispanica,12.6,72.6,8.0
Platanus x hispanica,12.6,72.6,8.0
Platanus x hispanica,50.3,2361.4,16.0
Cedrus deodara,78.5,1934.5,14.0
Gleditsia triacanthos,95.0,884.6,10.0
Juglans nigra,63.6,248.9,7.0
Aesculus hippocastanum,113.1,3293.2,14.0
Aesculus hippocastanum,63.6,2032.6,13.0
Aesculus hippocastanum,28.3,296.3,10.0
Aesculus hippocastanum,28.3,342.8,10.0
Aesculus hippocastanum,63.6,1913.7,15.0
Ailanthus altissima,19.6,4673.5,15.0
Tilia x europaea,63.6,1175.9,10.0
Celtis australis,78.5,269.5,14.0
Celtis australis,7.1,12.0,6.0
Celtis australis,78.5,251.1,15.0
Taxus baccata,28.3,306.2,15.0
Taxus baccata,38.5,614.3,16.0
Celtis australis,113.1,376.9,17.0
Tilia x europaea,50.3,995.5,8.0
Ligustrum lucidum,19.6,381.5,6.0
Ligustrum lucidum,12.6,426.9,6.0
Prunus avium,28.3,3363.8,4.0
Prunus cerasifera,7.1,145.0,5.0
Prunus cerasifera,7.1,66.8,5.0
Tilia x europaea,19.6,229.4,7.0
Tilia x europaea,19.6,310.0,7.0
Tilia x europaea,19.6,554.9,7.0
Aesculus hippocastanum,78.5,854.3,7.0
Acer platanoides,7.1,75.0,4.0
Acer negundo,28.3,418.0,5.0
Tilia cordata,38.5,732.3,12.0
Platanus x hispanica,95.0,4137.2,21.0
Tilia cordata,50.3,1476.0,16.0
Platanus x hispanica,95.0,3178.1,22.0
Celtis australis,0.8,15.6,5.0
Cedrus deodara,153.9,1825.2,21.0
Platanus x hispanica,201.1,5640.1,23.0
Platanus x hispanica,201.1,4369.9,23.0
Tilia x europaea,95.0,2443.3,12.0
Acer saccharinum,95.0,852.5,14.0
Abies alba,50.3,454.1,14.0
Picea abies,3.1,147.2,8.0
Cedrus deodara,63.6,1812.6,20.0
Cedrus deodara,95.0,1733.3,20.0
Cedrus deodara,50.3,1375.4,20.0
Cedrus atlantica,28.3,579.2,18.0
Pinus nigra,28.3,366.5,16.0
Pinus nigra,50.3,486.5,16.0
Fagus sylvatica,63.6,2430.1,13.0
Tilia x europaea,63.6,2443.3,15.0
Tilia x europaea,63.6,1905.8,15.0
Ficus carica,50.3,109.2,5.0
Picea abies,50.3,1677.9,21.0
Platanus x hispanica,113.1,2707.1,17.0
Ulmus glabra,63.6,2156.1,17.0
Ulmus glabra,50.3,2022.5,11.0
Ulmus glabra,78.5,3234.5,16.0
Acer negundo,50.3,381.4,6.0
Liquidambar styraciflua,28.3,43.7,5.0
Liquidambar styraciflua,28.3,43.7,5.0
Morus alba,3.1,30.0,3.0
Liriodendron tulipifera,3.1,38.2,3.0
Liriodendron tulipifera,3.1,38.2,3.0
Morus alba,3.1,30.0,3.0
Morus alba,3.1,30.0,3.0
Tilia x europaea,3.1,93.0,3.0
Tilia x europaea,3.1,93.0,3.0
Tilia x europaea,3.1,93.0,3.0
Tilia x europaea,3.1,93.0,3.0
Tilia x europaea,3.1,93.0,3.0
Tilia x europaea,3.1,93.0,3.0
Tilia x europaea,3.1,93.0,3.0
Parrotia persica,0.8,62.6,5.0
Parrotia persica,0.8,62.6,5.0
Fagus sylvatica,3.1,85.2,7.0
Fagus sylvatica,3.1,63.8,6.0
Sorbus aucuparia,7.1,53.1,4.0
Liriodendron tulipifera,3.1,38.2,6.0
Fagus sylvatica,3.1,155.2,6.0
Acer campestre,7.1,70.2,6.0
Acer campestre,7.1,70.2,6.0
Ostrya carpinifolia,0.8,60.5,6.0
Ostrya carpinifolia,0.8,60.5,6.0
Ostrya carpinifolia,0.8,60.5,6.0
Prunus avium,3.1,101.5,3.0
Prunus avium,19.6,481.2,4.0
Abies alba,0.8,54.7,5.0
Fagus sylvatica,0.8,63.8,5.0
Fagus sylvatica,0.8,63.8,5.0
Tilia x europaea,28.3,2165.0,11.0
Sophora japonica,63.6,326.6,11.0
Sophora japonica,132.7,391.5,8.0
Acer palmatum,63.6,509.9,13.0
Acer campestre,7.1,77.3,5.0
Acer campestre,7.1,77.3,5.0
Acer campestre,7.1,77.3,5.0
Acer campestre,7.1,77.3,5.0
Tilia x europaea,28.3,371.7,9.0
Platanus x hispanica,50.3,151.7,9.0
Platanus x hispanica,38.5,83.4,8.0
Acer platanoides,7.1,66.0,4.0
Acer platanoides,7.1,66.0,4.0
Acer platanoides,7.1,36.4,4.0
Ostrya carpinifolia,0.8,60.5,3.0
Ostrya carpinifolia,0.8,60.5,3.0
Betula,7.1,267.2,12.0
Betula,7.1,213.5,12.0
Betula,7.1,213.5,12.0
Liriodendron tulipifera,0.8,14.4,5.0
Acer campestre,12.6,81.8,7.0
Acer campestre,12.6,81.8,7.0
Acer campestre,12.6,81.8,7.0
Acer campestre,12.6,81.8,7.0
Acer campestre,12.6,23.0,7.0
Acer campestre,12.6,154.0,7.0
Quercus robur,28.3,245.5,13.0
Quercus robur,28.3,263.1,13.0
Tilia x europaea,28.3,229.4,12.0
Tilia x europaea,28.3,229.4,12.0
Acer platanoides,3.1,53.4,6.0
Acer platanoides,3.1,53.4,6.0
Acer platanoides,3.1,53.4,6.0
Acer platanoides,3.1,53.4,6.0
Acer platanoides,3.1,53.4,6.0
Acer campestre,12.6,154.0,7.0
Acer campestre,12.6,154.0,7.0
Acer campestre,12.6,154.0,7.0
Cedrus deodara,95.0,1811.2,19.0
Cedrus libani,113.1,4617.6,20.0
Cedrus deodara,176.7,3565.4,25.0
Cedrus deodara,63.6,1000.3,17.0
Cedrus deodara,38.5,993.9,18.0
Cedrus deodara,38.5,991.5,18.0
Cedrus deodara,38.5,991.5,18.0
Pinus nigra,28.3,264.7,15.0
Pinus nigra,28.3,265.1,15.0
Pinus nigra,28.3,265.1,15.0
Pinus nigra,28.3,327.8,15.0
Liriodendron tulipifera,19.6,203.9,10.0
Liriodendron tulipifera,19.6,96.3,10.0
Liriodendron tulipifera,19.6,144.2,10.0
Liriodendron tulipifera,28.3,238.4,12.0
Liriodendron tulipifera,50.3,605.8,14.0
Salix alba,50.3,638.7,13.0
Prunus avium,7.1,238.8,4.0
Cupressus,50.3,2333.2,15.5
Pinus sylvestris,7.1,194.8,14.0
Cedrus deodara,28.3,618.8,17.0
Cedrus deodara,7.1,134.6,11.0
Cedrus deodara,50.3,1583.7,23.0
Quercus petraea,28.3,566.6,11.0
Picea,12.6,1388.8,25.0
Quercus petraea,38.5,410.8,14.0
Quercus petraea,38.5,747.8,12.0
Quercus petraea,7.1,362.1,8.0
Quercus petraea,19.6,575.1,10.0
Cedrus deodara,50.3,798.2,19.0
Cupressus,12.6,1103.2,15.0
Cedrus deodara,50.3,1527.3,19.0
Quercus petraea,38.5,618.3,15.0
Cupressus,7.1,1207.1,9.0
Pinus sylvestris,12.6,229.6,12.0
Cupressus,1.8,1466.9,15.0
Cupressus lusitanica,78.5,2237.8,14.0
Quercus ilex,50.3,1231.5,16.0
Sequoiadendron giganteum,50.3,7500.0,18.0
Quercus ilex,28.3,546.9,8.0
Quercus ilex,50.3,649.9,10.0
Taxus baccata,28.3,814.6,15.0
Cupressus sempervirens,28.3,1752.4,5.0
Cupressus sempervirens,19.6,1298.1,22.0
Taxus baccata,0.8,62.8,4.0
Corylus colurna,38.5,2293.3,25.0
Celtis australis,28.3,272.5,17.0
Acer pseudoplatanus,28.3,777.0,14.0
